Metadata_plate_barcode,Metadata_well_id,Metadata_culture_time,Metadata_compound_concentration,Metadata_Compound,Metadata_cell_type,Metadata_cell_density,Metadata_plate_name,Metadata_compound_concentration_unit,Metadata_nomic_sample_id,P08476,O14672,P78536,Q9UKQ2,Q13443,Q9UHI8,Q9UNA0,Q15848,Q9UNG2,Q15389,Q9Y5C1,Q9BY76,O43827,P05067,O75888,P15514,Q9Y275,Q02223,P12643,P12645,P12644,P22004,P18075,Q9UK05,Q96GW7,P01031,P05937,P51671,Q99616,Q16627,Q16663,O15467,Q92583,P55774,Q99731,P13500,P78556,O00585,P55773,O00175,O15444,Q9Y4X3,Q9NRJ3,P10147,P13236,P13501,P80098,P08571,Q86VB7,Q9NNX6,Q5ZPR3,P32970,P29965,P33681,P42081,P36222,P23946,Q9UBD9,P26441,P02741,P78423,P09341,P02778,O14625,P48061,P48061,O43927,O95715,Q9H2A7,Q6UXB2,P19876,P02776,P42830,P80162,P02775,Q07325,P99999,P07585,P27487,Q93038,O00220,O75509,Q16610,P01133,P00533,P08246,P35613,P17813,P16581,P25445,P48023,Q9UGM5,P05230,O95750,P09038,Q9NSA1,P08620,P10767,P21781,P31371,P22607,Q12805,Q15485,O95633,P36888,P49771,P09382,P17931,O00182,Q14393,P09919,O95390,Q99988,P39905,P01241,Q9Y5U5,P04141,P10144,P14210,P08581,Q92956,P05362,P13598,O75144,P01563,P01574,Q86WN2,P01579,P05019,P17936,P24592,P22301,Q08334,P20809,P29459,P29460,P29459,P42701,P35225,P40933,P40933,Q14005,Q16552,Q9UHF5,Q9P0M4,Q8TAD2,Q9H293,Q96PD4,Q14116,P01583,P01584,P14778,Q9NPH3,P18510,P27930,P60568,Q9HBE4,Q9GZX6,Q969J5,Q9NPF7,Q13007,Q8NEV9,Q8IZJ0,Q8IU54,P01589,P08700,Q6EBC2,P24001,O95760,Q01638,Q14213,Q9UHA7,Q9HB29,P05112,P24394,P05113,P05231,P08887,P13232,P10145,P15248,P10721,P41159,P15018,P78380,P14151,P11226,P09603,P07333,Q13421,P14174,P03956,P09238,P39900,P45452,P08254,P09237,P14780,P07196,P80188,P01138,Q02297,P13725,Q14956,P10451,P43489,Q15113,Q8NBP7,Q15116,P01127,Q9NZQ7,Q9BQ51,O75594,P49763,P51888,P26022,Q9HD89,P0DJI8,P21583,Q13291,O14836,P01137,P01137,P61812,P10600,P36897,P37173,Q03167,Q15582,P07204,Q02763,P01033,P16035,Q99727,P13726,O60603,P01375,P01374,P19438,P20333,P36941,Q07011,P40225,P50591,Q9NP99,Q9NZC2,Q969D9,O43508,Q9NP84,P00749,Q03405,P19320,P15692,P49767,O43915,P17948,P35968,Q9H7M9,Q9Y5W5,O95388,P56704,P41221,P47992
BR00145683,P02,24 hours,1.235,Rifampicin,HepaRG,5000,HepaRG_AD_Plate1,µM,362,-0.01,0,0,-0.05,0,0,0.02,0.01,0,0.15,0.01,0.47,-0.01,0.01,-0.02,0.03,0.01,-0.01,0.01,-0.01,-0.02,0.02,0.01,0,0,0.04,-0.01,0.01,-0.01,-0.01,0.05,0.02,-0.02,-0.01,-0.01,0.63,0.43,0,-0.01,-0.03,-0.01,0.02,-0.01,-0.01,0.01,0.01,0.23,0.05,0,0.01,0.05,0,0,0,0,0.55,-0.04,0,0,0.03,0,0.22,0.13,-0.01,-0.02,0,1.44,-0.02,0.4,0,0.2,0.01,0,-0.01,-0.01,-0.01,0,0.2,0.02,0.02,-0.02,0,0.3,0,0,-0.01,0.04,-0.02,0,-0.01,0.01,0.01,0,-0.01,0,-0.01,0.03,-0.02,-0.03,-0.01,0,0.44,-0.01,0.16,0,0,0.34,-0.01,0,0.15,-0.02,0.01,0.61,-0.02,-0.01,-0.01,0.01,0.05,0.01,0.06,0.01,0.01,-0.01,0,-0.01,0.01,0.01,-0.01,0.04,0.08,0.3,0,-0.01,0,-0.02,0.01,-0.01,-0.01,0.01,0,0.01,-0.01,0,0.01,0.01,-0.01,0.01,0,-0.01,0,0.01,0,0,-0.02,-0.01,-0.01,0,-0.01,0.02,0.01,0,-0.01,0,-0.02,-0.01,-0.01,0,0,-0.01,-0.01,-0.01,0.01,-0.01,0,0.02,-0.01,-0.01,0.01,-0.01,0.69,0,0.01,-0.01,-0.01,0,0,0,0.1,-0.01,0.01,0.38,0.14,-0.01,0,-0.01,0.39,0.29,0,0.01,0.08,0,0.02,0,0.01,0.02,0,0.37,0.01,0,-0.03,0.01,0.01,0.01,0,0.01,-0.01,0.01,0.1,0,0.04,-0.01,0.03,0.02,0.02,0.01,0.07,0.01,-0.02,0.68,-0.01,0.01,0.83,0.75,-0.01,-0.01,0,0,0.07,0,0,0,0.01,0,-0.01,-0.01,0,0.01,-0.01,0.04,0,0,0,0.18,0.02,0.01,-0.01,0,0,0,0,-0.03,0,-0.02
BR00145683,P03,24 hours,300,Triamcinolone acetonide,HepaRG,5000,HepaRG_AD_Plate1,µM,363,0,0.01,-0.02,0.02,0,-0.01,-0.01,0,-0.01,0.13,0,0.44,0.03,0,0.01,0.03,-0.01,0,-0.01,0.01,0,-0.01,-0.01,-0.01,0,0.02,0,-0.01,0,0.01,0,0,-0.04,0,-0.01,0.55,0.43,-0.01,-0.01,-0.02,0.01,-0.02,0.02,0,0,0,0.11,0.01,-0.02,-0.01,0,0.01,0,0,0,0.39,-0.05,-0.02,0,0,-0.01,0.11,0.01,0.01,0.01,0.03,1.31,0,0.33,0.02,0.22,0,0.01,-0.01,0,-0.01,0,0.16,0.03,-0.03,-0.01,0,0.22,0.01,0,-0.01,0.03,-0.01,0.01,-0.01,0,-0.02,0,-0.01,-0.01,-0.01,-0.01,0,-0.02,-0.01,-0.02,0.39,-0.01,0.15,-0.02,-0.01,0.38,0,-0.01,0.09,-0.02,0,0.59,0,0,-0.01,0,0,-0.01,0.02,-0.01,0.02,-0.01,-0.02,-0.01,-0.03,-0.01,0,-0.01,0.05,0.24,0,-0.01,0,0,0,0,0.02,0,-0.01,0,-0.01,0,0.02,-0.01,0,-0.01,0,0,0,0,-0.01,-0.01,-0.02,-0.01,0,0,0.01,-0.02,-0.02,0.01,0,-0.01,-0.02,-0.01,-0.02,0,-0.01,0,0,0,0,0,-0.01,-0.03,-0.02,0.02,0.01,0,0.64,-0.01,0,-0.01,-0.03,0,0.01,0,0.07,0.01,0,0.41,0.12,0,0,0,0.32,0.24,0.01,0.01,0.02,-0.01,0.03,0,0.01,0.01,-0.02,0.3,0,0,-0.01,0.01,0.01,0.01,0,-0.01,0,0.01,0.06,0,0,0,0.02,0,-0.01,0,0.03,-0.02,-0.05,0.67,-0.02,0,0.79,0.67,0,-0.02,0,-0.01,-0.01,0,0,0.01,-0.01,0,-0.04,0,0,-0.01,-0.01,0.06,0,0.01,0,0.14,0,0,-0.01,0.01,0.01,0.01,0,-0.01,0.01,0
BR00145683,P04,24 hours,0.412,Cycloheximide,HepaRG,5000,HepaRG_AD_Plate1,µM,364,-0.01,0,0,-0.05,0.01,-0.01,0.01,0,0,0.13,0,0.43,-0.01,0,0.1,0.03,-0.03,-0.01,0.01,0.03,-0.01,0.03,0,-0.01,-0.02,-0.06,0,-0.02,0.01,-0.02,-0.01,-0.01,-0.03,0,0,0.56,0.43,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0,0,0.01,0.09,0,0,0.02,0.04,0,0,-0.03,-0.01,0.4,-0.12,0.01,-0.01,0.04,-0.03,0.15,0.01,-0.01,-0.01,-0.03,1.36,-0.01,0.33,0.01,0.23,0.01,-0.01,0.01,-0.01,0.01,0.02,0.14,0,-0.01,0.01,0,0.2,-0.03,-0.01,0,0.04,-0.02,0,0.02,-0.01,0,-0.03,0,0,0,0.01,-0.02,-0.01,-0.01,-0.01,0.35,0,0.13,0,-0.01,0.36,0,0,0.1,-0.02,0,0.57,-0.01,0,-0.03,-0.01,0,-0.01,0.02,-0.01,0.01,0.01,0,-0.01,0,0.02,0,0.07,0.05,0.25,0,0,-0.01,0,0.01,-0.01,0.02,0,0,0,-0.02,0.01,0,0.01,0,0,0,-0.01,0.01,0,0.01,0,0.01,-0.02,0,0.01,0,-0.01,0.02,-0.01,0,0,0,0,0,0,-0.02,0,-0.03,-0.01,0.01,0.01,-0.01,0.02,-0.02,0.01,0,0,0.72,0,-0.02,-0.02,0,-0.01,-0.01,-0.01,0.07,0,0,0.39,0.05,0.01,0,-0.03,0.31,0.25,0,0.01,0.03,0,0.01,-0.01,0.01,0,-0.01,0.3,-0.05,0,0.02,0,0.01,0,0,0,-0.02,0,0.02,0,0.08,-0.01,0.01,-0.02,0.01,0,0.02,0.01,0,0.62,-0.01,-0.01,0.76,0.62,-0.02,-0.01,0,0,0.05,0,0.01,-0.01,0.01,0.01,0,0,-0.01,0.01,0,0.03,0,-0.01,-0.01,0.32,-0.01,0,0,-0.02,0,0,0,-0.04,0,-0.01
BR00145683,P05,24 hours,0.463,Aminodarone Hydrochloride,HepaRG,5000,HepaRG_AD_Plate1,µM,365,-0.01,0,-0.01,0.02,0,0.01,0.01,0.01,0,0.16,0.02,0.45,0.01,0.01,-0.01,0.04,0,-0.01,0,0.01,0.01,0.01,0,0,-0.03,0,0,0,-0.01,-0.04,0.03,-0.03,-0.01,0,0,0.61,0.43,-0.01,0.02,0,-0.04,0.01,-0.03,0,0,0.01,0.2,0.01,0,-0.01,0.03,0,0,-0.02,0,0.57,-0.03,0,-0.03,0.03,-0.01,0.21,0.09,0.01,-0.02,0.04,1.49,0,0.39,0.01,0.27,0,-0.01,-0.01,-0.02,-0.02,0.02,0.19,-0.01,-0.01,0,0.01,0.29,-0.02,0,0,0.04,0.01,0.01,0.01,0,0.01,-0.01,0,0,0,-0.02,-0.03,-0.01,-0.01,-0.01,0.46,-0.02,0.18,-0.01,0,0.33,0,0,0.17,-0.02,-0.01,0.59,-0.01,-0.01,0,0.01,0.01,-0.01,0.03,0,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.02,0.06,0.11,0.31,0,0.01,0,-0.01,0.01,0,0.01,0.01,0,-0.01,-0.01,0,0,0,-0.01,0,0,-0.01,0.01,0,0,0,-0.02,0,-0.01,0.01,-0.02,0,0,0,-0.01,0.01,-0.02,-0.01,-0.05,0,-0.01,-0.01,-0.02,0,0,-0.01,-0.01,0,-0.01,-0.02,-0.01,-0.01,0.72,-0.01,0,-0.02,0,-0.01,0,-0.01,0.09,0.01,0,0.39,0.17,0.01,0,-0.01,0.37,0.34,-0.01,0,0.07,-0.02,0.01,-0.02,0,0,-0.02,0.46,0.01,0,0.01,0,0.01,0,-0.02,-0.01,-0.03,0,0.09,0.01,-0.02,0,0.02,0.02,0.01,-0.01,0.03,0,0,0.67,0,0,0.82,0.73,-0.02,-0.01,0,-0.01,0.11,0,0,-0.01,0.01,-0.01,0,-0.01,0,0,-0.01,0.07,-0.01,0,-0.01,0.18,0,-0.01,-0.01,-0.01,0.01,-0.01,0,-0.03,0,0.01
BR00145683,P06,24 hours,100,Calcipotriol (hydrate),HepaRG,5000,HepaRG_AD_Plate1,µM,366,-0.01,0.01,0,-0.05,0,0.01,0.01,0.01,-0.01,0.15,0.01,0.43,0,0,0.09,0.06,0.02,-0.01,0.01,0.04,0.01,0.01,0,0,-0.01,-0.03,0,-0.01,0,0.02,0,-0.02,-0.01,0.01,0,0.56,0.46,-0.01,0.02,0,0,0.01,0,0,0,0.02,0.16,0.03,0.01,-0.01,0.03,0,0,0,0.02,0.48,-0.09,0,-0.01,0.02,-0.02,0.13,0.07,0.01,-0.01,0.02,1.48,-0.01,0.36,0,0.29,0.01,0.01,-0.01,0,0,0.02,0.16,0.02,-0.01,-0.01,0,0.24,-0.01,0,0,0.06,0,0,0.01,0,-0.01,0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.01,-0.01,0,0.43,-0.01,0.13,0,-0.02,0.34,0,-0.01,0.11,-0.03,-0.01,0.68,-0.01,0,0,0,-0.02,-0.01,0.05,0,-0.02,-0.01,0.01,0,0,0,0,0.11,0.11,0.27,-0.01,0,0.01,-0.02,0,-0.01,0.02,0,0.01,0,0,-0.01,0.04,0,0,0,-0.01,0,0.01,-0.01,0,0.02,-0.02,0,0,0,-0.01,-0.02,0.01,0.01,-0.01,0.01,0,-0.01,-0.01,0,-0.02,-0.01,-0.02,0.01,-0.01,0.01,0,-0.01,-0.01,0,0,0,0.67,-0.01,-0.01,-0.01,-0.01,0,-0.01,-0.02,0.09,0,0.01,0.41,0.36,0.02,0.02,-0.02,0.4,0.3,-0.01,-0.01,0.03,-0.01,0.02,-0.01,0.03,0.01,0.02,0.36,-0.02,0.01,0.01,0,0,0.01,0,0.02,-0.01,0,0.06,-0.01,-0.03,-0.01,0.04,0,-0.01,0,-0.01,-0.01,-0.02,0.69,-0.02,0,0.81,0.69,-0.01,-0.02,0,0,-0.03,0.01,-0.01,0,0.01,0,0.01,0,0,-0.01,0,0.09,0,0,0.01,0.28,0.01,-0.02,-0.01,-0.01,0.01,-0.02,-0.02,-0.03,-0.01,-0.01
BR00145683,P07,24 hours,0.926,Berberine chloride,HepaRG,5000,HepaRG_AD_Plate1,µM,367,-0.01,-0.01,0,0,0,0,0.02,0.01,-0.01,0.14,0.01,0.44,0.01,0,0.07,0.02,-0.02,0,-0.01,0.01,0.01,0.05,0,-0.01,-0.01,-0.05,0,-0.01,0,-0.04,0.02,0,0.03,0,0,0.61,0.44,0.01,0,-0.02,-0.02,0.02,-0.01,-0.01,0,0.02,0.19,0.02,-0.01,0.01,0.04,-0.01,0,-0.01,0,0.43,0.01,0.01,-0.02,0.02,-0.01,0.16,0.05,-0.01,-0.04,0,1.41,-0.03,0.36,0,0.24,0,0,0,0,0,0.01,0.17,0,-0.01,-0.01,0.02,0.27,-0.01,0,-0.01,0.04,-0.02,0,0,-0.01,-0.01,-0.02,-0.01,0,-0.01,0.02,-0.01,-0.01,-0.01,-0.03,0.46,0,0.19,0.01,-0.01,0.37,0,-0.01,0.14,-0.02,-0.02,0.62,-0.02,0,0.01,0.01,0,-0.02,0.04,-0.01,0.01,0,0,0,-0.02,0,-0.01,0.05,0.19,0.3,0,0,0,-0.01,0.01,0,0.01,0.01,0,-0.01,-0.02,0,0.03,0.01,0,-0.01,0,0,0.02,-0.01,-0.01,0.01,0,-0.02,0,0.01,0,-0.03,-0.02,0.01,0.01,0.01,-0.02,-0.03,0.02,0.02,-0.02,0,-0.03,-0.02,0,0.01,-0.01,0,-0.01,-0.01,0,-0.01,0.68,0,0.01,-0.01,-0.01,-0.02,-0.02,0,0.09,0,0,0.38,0.16,0,0,-0.01,0.34,0.28,-0.02,-0.01,0.04,0,-0.01,-0.01,0.01,0,-0.02,0.37,0,0,0.01,0,0.01,0.01,-0.03,-0.01,-0.01,0.01,0.03,0,-0.03,0,0.03,0,0.02,-0.02,0.03,0,0.03,0.69,-0.01,0,0.81,0.7,-0.02,-0.01,0,0,0.07,-0.01,0,0,0,-0.01,-0.02,0,0,0,0,0.07,0,-0.01,0,0.23,0,-0.01,0.01,-0.02,0.01,0,-0.01,-0.02,0,-0.01
BR00145683,P08,24 hours,0.015,Ethoxyquin,HepaRG,5000,HepaRG_AD_Plate1,µM,368,-0.01,0.02,0.01,-0.02,0,0,0,0,0,0.16,0.03,0.45,0.01,0.02,0.07,0.03,0.02,0.01,0.03,0.02,0,0.01,0.01,0,-0.02,-0.06,0.01,-0.02,0,-0.04,-0.01,-0.01,-0.02,-0.01,0,0.61,0.43,-0.01,0,-0.01,-0.04,0.03,-0.01,0,0,0.02,0.18,0.02,0.03,0.01,0.04,0,-0.01,-0.02,0,0.43,-0.05,0,-0.01,0.02,0,0.17,0.04,-0.02,-0.01,0,1.48,-0.01,0.4,0,0.29,0.01,0,-0.01,-0.02,-0.01,0.01,0.18,-0.02,0,-0.02,0.01,0.27,-0.03,-0.01,0.01,0.04,-0.02,0.01,-0.02,0.01,0,-0.01,0,0.01,0,0.03,0,0,-0.01,0,0.48,-0.01,0.18,-0.01,-0.01,0.35,0.01,-0.01,0.16,-0.03,0,0.61,-0.02,-0.01,-0.01,0.01,0.04,0,0.03,-0.01,0,0.01,0,0,0.01,0.01,-0.01,0.16,0.17,0.3,0,0.01,0,0,0.01,-0.01,0.01,0.02,0.01,0,-0.01,0.01,0.05,0,-0.01,-0.01,0,0,0.01,0,0.01,-0.01,0,-0.01,0,0.01,0,0.02,0.01,0.01,0,0.01,-0.03,-0.01,0.03,0.01,-0.01,0,0,0.01,0,0,-0.01,0.02,-0.02,-0.01,-0.02,-0.01,0.7,0,-0.02,-0.01,0,-0.02,-0.02,0.01,0.09,0.01,0.01,0.37,0.13,0.01,0,0,0.32,0.33,0,0,0.06,-0.01,0,-0.01,0.02,0.01,-0.02,0.43,-0.03,0.01,-0.01,0.01,0.01,0.02,-0.01,-0.01,-0.04,0.02,0.05,0,0.04,-0.01,0.03,0.02,0,0,-0.04,-0.01,-0.03,0.72,-0.01,-0.01,0.82,0.74,-0.02,-0.02,0,0.01,0.06,0,0,0,0,-0.01,-0.02,0,0.01,-0.01,0,0.07,0,0.01,0.02,0.21,0.01,0,0,-0.01,-0.01,0,-0.01,-0.01,0.01,-0.01
BR00145683,P09,24 hours,0,UNTREATED,HepaRG,5000,HepaRG_AD_Plate1,µM,369,-0.02,0.01,0,-0.04,0.01,0.01,0.01,0,-0.02,0.17,0.02,0.47,0,0.01,0.08,0.02,0.03,0,0,0.02,-0.01,0.01,0.01,0,-0.02,-0.02,0.01,0,0,-0.02,0.02,-0.06,0,-0.01,-0.01,0.67,0.41,-0.01,-0.01,-0.02,-0.02,0.03,-0.03,0,-0.01,0.03,0.22,0.03,0,0,0.06,0,0.01,0,-0.02,0.53,-0.02,0.03,-0.01,0.02,-0.01,0.22,0.06,-0.01,-0.03,0.01,1.51,-0.01,0.45,0.03,0.27,0.01,-0.01,-0.02,0.01,-0.01,0.01,0.21,-0.01,-0.01,0,0.01,0.29,-0.02,-0.01,-0.01,0.04,-0.01,0.02,0.01,0,0,0.01,-0.02,0.01,0,0.02,0.01,0,-0.01,-0.01,0.49,-0.02,0.2,-0.01,-0.01,0.34,-0.01,0,0.2,-0.03,-0.02,0.63,-0.01,-0.01,0.01,0,0.02,-0.01,0.04,-0.01,-0.02,-0.02,0,0,0,0.01,-0.01,0.03,0.17,0.33,0,-0.01,0,0.01,0,-0.02,0.01,0,0,0.01,-0.01,0.01,0.04,0,0,0,-0.01,0,0,0,0.01,-0.01,0.01,-0.02,-0.01,0.01,-0.01,0.01,0,-0.01,-0.02,-0.02,-0.01,-0.02,0.01,0.01,-0.01,0,-0.02,-0.02,0,0.01,0,0.01,-0.01,0,0,-0.01,0.7,0,-0.01,-0.02,0,0,-0.01,-0.01,0.1,0.01,0.01,0.38,0.12,0,0.02,-0.01,0.36,0.37,0,0,0.07,0.01,0,0,0,0.02,-0.04,0.44,0.02,0,0,-0.01,0,0.01,0,-0.01,-0.04,0.01,0.08,0,0.02,0,0.04,0.03,0.02,-0.02,0.01,0.01,0.03,0.71,-0.01,-0.02,0.83,0.76,-0.02,-0.03,0,0,0.05,0,0,-0.01,0.01,0,-0.02,0,0,0,0,0.08,0,0,-0.02,0.2,0,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.04,0,0
BR00145683,P10,24 hours,5.1,Dexamethasone (DHAP),HepaRG,5000,HepaRG_AD_Plate1,µM,370,-0.01,0.02,0.01,0.01,0.01,0.02,0.01,-0.01,-0.02,0.18,0.02,0.44,-0.02,0.02,0.06,0.03,0.12,-0.01,0,0.02,-0.01,0.05,0.01,0,-0.01,-0.02,-0.01,-0.02,0.01,-0.02,0,-0.05,0,0.01,-0.01,0.58,0.41,-0.01,-0.01,-0.04,-0.02,0.03,-0.01,0.01,0,0.03,0.13,0,0.01,0.01,0.07,0,0.01,-0.03,-0.01,0.42,-0.08,0.03,0,0.03,0,0.18,0.06,-0.02,0.01,-0.01,1.23,-0.02,0.36,0.02,0.25,0,0.01,-0.03,0,-0.03,0.01,0.2,-0.03,-0.02,0.01,0,0.29,-0.02,0,0,0.05,-0.02,0.02,0,0,0,0.02,-0.01,0,-0.01,0,0.01,-0.01,0,-0.02,0.48,-0.01,0.18,-0.01,-0.02,0.35,0.01,0,0.16,-0.01,0,0.6,-0.01,0,0.01,0,0.05,0,0.04,-0.01,0,0,-0.01,0,-0.01,0,0,0.1,0.14,0.31,0,0,-0.01,0.01,0,-0.01,0,0.01,0.01,0,-0.02,-0.01,0.03,0.01,0.01,-0.01,0.01,-0.01,0,-0.01,0.01,-0.01,-0.01,-0.02,-0.01,0.01,0,0,0.01,-0.01,-0.01,-0.01,-0.02,0,-0.02,0.01,0.02,-0.01,0.02,-0.01,0.01,0,0,0,-0.03,0.01,-0.01,-0.01,0.68,0,-0.01,-0.01,-0.01,0,-0.01,0,0.09,0.01,0.01,0.35,0.07,-0.02,0.01,0,0.3,0.31,-0.02,0,0.04,-0.02,-0.02,-0.02,-0.02,0.01,-0.02,0.42,0.03,-0.01,0.01,0.01,0.01,0.01,-0.02,-0.03,-0.04,0,0.03,0.02,0.04,0,0.03,0.03,0.01,0,0.02,0,-0.01,0.69,-0.02,-0.01,0.82,0.73,-0.02,-0.04,0.01,0.01,0.07,0.01,-0.01,0,0.01,0.01,-0.01,-0.01,0,0,0,0.08,-0.01,0.01,-0.01,0.18,0.01,-0.01,0.01,-0.01,0,0,0.01,0,0,-0.01
BR00145683,P11,24 hours,0.137,IOPANOIC ACID,HepaRG,5000,HepaRG_AD_Plate1,µM,371,-0.02,0.01,0.02,0.01,0,0.01,0.02,0,0,0.16,0.02,0.46,0,0.01,0.05,0.02,0.02,-0.01,0.02,0,0,0.04,0,0,0,-0.01,0,-0.02,0,-0.01,0.01,0,0,0.01,0,0.6,0.4,-0.02,-0.01,-0.04,-0.01,0.03,-0.02,-0.01,0.01,-0.01,0.15,0.01,0.01,0,0.06,0.01,0.01,0.02,-0.01,0.41,-0.1,-0.02,0.01,0.02,-0.02,0.18,0.01,0,-0.02,0,1.39,0,0.38,0.01,0.29,0,0,0,0.01,-0.01,-0.01,0.18,-0.03,-0.03,0.01,0,0.26,-0.01,-0.01,0,0.03,-0.01,0.01,-0.03,0.01,-0.01,0.01,-0.01,0.01,-0.01,0.02,0,-0.02,-0.02,-0.01,0.46,-0.01,0.2,0,-0.01,0.33,0,0,0.14,-0.01,-0.01,0.59,-0.01,-0.01,0.01,0,0.05,0,0.03,0,-0.02,0,-0.01,-0.01,0,0.01,0,0.09,0.13,0.29,0.01,-0.03,0.01,-0.01,0,0,0.01,0.01,0,0,-0.01,0,0.01,-0.01,0.01,0,0,-0.01,0.01,-0.02,0,0,-0.01,-0.02,-0.01,0.01,-0.01,0,0.01,0,-0.01,-0.01,-0.01,-0.03,0,0.01,-0.01,0,-0.03,-0.02,0,0,0,0.03,-0.02,0,0,-0.01,0.68,0.01,-0.01,-0.01,0.01,-0.01,-0.03,0,0.09,0.01,0.02,0.37,0.14,0,0.02,-0.03,0.32,0.32,-0.02,0.02,0.03,-0.01,-0.04,-0.02,0,0,-0.02,0.42,-0.04,-0.01,0.03,0.01,-0.01,0.01,-0.02,-0.04,-0.04,0.01,0.04,0.01,0,-0.02,0.02,0.01,0,0,0.01,0.01,-0.01,0.7,-0.02,0,0.81,0.72,-0.02,-0.03,0,-0.01,0.05,-0.01,0,-0.01,0,0.01,0.02,-0.01,0,0,0,0.07,0,-0.01,-0.02,0.2,0,0,-0.01,0,0,0,-0.01,-0.04,0,-0.01
BR00145683,P12,24 hours,33.333,"5,8,11-Eicosatriynoic acid",HepaRG,5000,HepaRG_AD_Plate1,µM,372,0,0.01,0.01,-0.02,0,0,0,0.02,-0.01,0.14,0.01,0.54,-0.01,-0.01,0.05,0.05,-0.03,0,0.05,0.01,0,0.03,0,0,-0.02,-0.01,0,-0.01,0,-0.01,-0.02,-0.01,-0.04,0.01,-0.01,0.58,0.41,0,0,-0.01,-0.02,0.02,-0.01,-0.01,0,-0.01,0.12,-0.03,0.01,0,0.04,0,0.02,-0.02,0.01,0.4,-0.08,0,0.02,0.02,-0.02,0.13,0.01,0,0,0.03,1.34,-0.02,0.37,0.02,0.22,0.02,-0.01,-0.02,-0.01,-0.02,0,0.19,0.01,-0.01,0,0.01,0.26,-0.03,0,0,0.04,-0.03,0,-0.01,0,0,-0.01,-0.02,0.01,0,0.06,-0.02,-0.02,-0.01,0,0.47,-0.01,0.17,-0.01,-0.01,0.35,-0.02,0,0.14,-0.02,0.01,0.6,-0.02,0,0,0,0.03,-0.01,0.04,0.02,0.01,0,-0.03,0,0,0,-0.01,0.08,0.15,0.29,0.01,0,0,-0.01,0.01,-0.02,0.03,0.01,0.01,0,-0.02,0,0.01,-0.01,-0.01,-0.01,-0.01,0,0.01,-0.01,0.01,0.01,0.01,-0.02,-0.01,0.01,-0.01,-0.03,0,0,-0.01,0,-0.01,-0.03,0,0.01,-0.01,-0.01,-0.05,0,0,0.01,-0.02,0.01,-0.02,-0.01,0.01,0,0.65,-0.01,-0.01,-0.01,0,-0.02,0,-0.01,0.08,0,0.01,0.42,0.12,-0.01,0.01,-0.01,0.3,0.31,0,0,0.01,-0.03,-0.02,0,0.01,0,0.01,0.36,0.01,0,-0.01,0.01,0,0.01,-0.01,0,0,0.02,0,0.01,0.01,0,0.03,0.01,0,-0.01,0.01,-0.01,0,0.7,-0.01,-0.01,0.82,0.71,-0.01,0,0,0,0.05,-0.01,0,0,0,0,0.04,-0.01,0,0,0,0.05,-0.01,0,-0.02,0.22,0.01,0,-0.01,0,0,-0.01,-0.01,0,0,-0.02
BR00145683,P13,24 hours,3.704,Staurosporine,HepaRG,5000,HepaRG_AD_Plate1,µM,373,-0.02,0.01,0.02,0.04,0.01,0.02,0.01,0.02,0,0.14,0.03,0.08,0.01,0.01,0.11,0,0.02,0,0,0.02,-0.01,0.01,0.01,0.01,-0.01,-0.01,0,-0.02,0,0.02,-0.04,-0.04,0,0,-0.01,0.31,0.26,-0.01,0,-0.02,-0.01,0.01,-0.03,0,0.01,-0.02,-0.02,0.03,0.02,0.01,0.04,0.01,0.01,-0.01,0,0.27,-0.03,0.01,0.01,0.02,-0.01,0.02,-0.03,-0.02,-0.01,0.03,1.01,-0.01,0.25,0,0.12,0,-0.01,0.01,-0.01,-0.02,0.01,0.16,0.01,-0.01,0.02,0,0.15,0,0,0,0.05,-0.03,0.03,0,0.01,0.01,-0.03,-0.01,0,0,0.02,-0.03,-0.01,-0.01,-0.03,0.33,0,0.04,-0.01,0,0.46,-0.02,-0.01,0.05,-0.01,-0.01,0.48,0,-0.01,-0.02,0.02,0,-0.01,0.02,0,-0.02,-0.01,0.01,0,0,0,-0.01,0.02,0,0.17,0,0,-0.01,-0.02,0,-0.01,0.03,-0.01,0.01,-0.01,-0.01,0.01,0.04,0.01,0,0,0,0,0,0.01,0.01,-0.01,0,0,0,0,0,-0.05,0,0.01,-0.02,0.01,0.01,-0.01,0,0.01,-0.02,0,-0.02,-0.02,0,0,-0.02,-0.03,-0.03,-0.01,-0.01,-0.01,0.53,0,0,0,-0.01,0,-0.01,0,0.06,0.01,0,0.46,-0.02,-0.01,0.01,0.01,0.03,0.19,-0.02,0.01,-0.02,-0.04,-0.01,-0.01,0.01,0,0.01,0.26,0,0.01,-0.01,0,0,0,-0.01,-0.02,-0.01,0.02,-0.03,0.01,0.04,0,0,0,-0.01,-0.02,0.04,-0.01,0.02,0.57,0,0,0.62,0.58,-0.03,-0.03,0.02,-0.01,-0.01,0,0,0.01,0.01,0,-0.01,-0.01,0.01,-0.01,-0.01,0.01,-0.01,0,0.01,-0.01,-0.01,-0.02,0.01,0.01,-0.01,0,-0.01,-0.01,0,0
